DEBUG 2024-05-23 11:49:14,659 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\Task_Manager\urls.py first seen with mtime 1713133097.862006
DEBUG 2024-05-23 11:49:14,659 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1710989854.773218
DEBUG 2024-05-23 11:49:14,662 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\psycopg2\extras.py first seen with mtime 1711204458.3206797
DEBUG 2024-05-23 11:49:14,664 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1710989854.9023979
DEBUG 2024-05-23 11:49:14,665 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1710989855.9335904
DEBUG 2024-05-23 11:49:14,667 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\DLLs\_decimal.pyd first seen with mtime 1680674676.0
DEBUG 2024-05-23 11:49:14,668 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\email\mime\multipart.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,669 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\template\autoreload.py first seen with mtime 1710989855.8292005
DEBUG 2024-05-23 11:49:14,673 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\DLLs\_lzma.pyd first seen with mtime 1680674676.0
DEBUG 2024-05-23 11:49:14,674 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1710989855.8604991
DEBUG 2024-05-23 11:49:14,676 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1710989856.0917022
DEBUG 2024-05-23 11:49:14,678 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\email\contentmanager.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,680 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1710989854.8982024
DEBUG 2024-05-23 11:49:14,681 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\FrontEnd\__init__.py first seen with mtime 1710725249.8977306
DEBUG 2024-05-23 11:49:14,683 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\exceptions.py first seen with mtime 1710989854.7147405
DEBUG 2024-05-23 11:49:14,684 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1710989840.372022
DEBUG 2024-05-23 11:49:14,686 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,687 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\threading.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,690 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1710989845.5490265
DEBUG 2024-05-23 11:49:14,691 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1710989843.4725504
DEBUG 2024-05-23 11:49:14,695 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\token.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,696 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\views\static.py first seen with mtime 1710989856.1678562
DEBUG 2024-05-23 11:49:14,698 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1710989855.9926379
DEBUG 2024-05-23 11:49:14,699 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1710989847.1808977
DEBUG 2024-05-23 11:49:14,701 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\linecache.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,703 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\gzip.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,705 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\sysconfig.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,707 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1710989855.1420372
DEBUG 2024-05-23 11:49:14,709 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1710989855.4550278
DEBUG 2024-05-23 11:49:14,710 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\DLLs\_hashlib.pyd first seen with mtime 1680674676.0
DEBUG 2024-05-23 11:49:14,712 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1710989854.895246
DEBUG 2024-05-23 11:49:14,713 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\xml\dom\domreg.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,714 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1710989854.8660705
DEBUG 2024-05-23 11:49:14,716 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\http\cookie.py first seen with mtime 1710989855.7823074
DEBUG 2024-05-23 11:49:14,718 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1710989840.3845968
DEBUG 2024-05-23 11:49:14,719 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1710989855.4470055
DEBUG 2024-05-23 11:49:14,721 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1710989994.8090878
DEBUG 2024-05-23 11:49:14,723 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\DLLs\_asyncio.pyd first seen with mtime 1680674676.0
DEBUG 2024-05-23 11:49:14,727 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\logging\handlers.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,729 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1710989855.4168289
DEBUG 2024-05-23 11:49:14,731 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\concurrent\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,732 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\ssl.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,733 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1710989855.4500356
DEBUG 2024-05-23 11:49:14,735 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\xml\dom\NodeFilter.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,737 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\html\parser.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,740 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\views\debug.py first seen with mtime 1710989856.158272
DEBUG 2024-05-23 11:49:14,742 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\rest_framework\utils\humanize_datetime.py first seen with mtime 1710989994.815649
DEBUG 2024-05-23 11:49:14,744 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\http.py first seen with mtime 1710989856.072537
DEBUG 2024-05-23 11:49:14,745 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\email\mime\message.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,747 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1710989856.034022
DEBUG 2024-05-23 11:49:14,748 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1710989854.8702965
DEBUG 2024-05-23 11:49:14,750 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\FrontEnd\apps.py first seen with mtime 1711048291.774136
DEBUG 2024-05-23 11:49:14,751 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\BackEnd\admin.py first seen with mtime 1714230722.9243424
DEBUG 2024-05-23 11:49:14,754 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1710989856.2026508
DEBUG 2024-05-23 11:49:14,756 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\secrets.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,758 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\heapq.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,760 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\rest_framework\fields.py first seen with mtime 1710989994.1643708
DEBUG 2024-05-23 11:49:14,762 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\log.py first seen with mtime 1710989856.088703
DEBUG 2024-05-23 11:49:14,763 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,765 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\Task_Manager\__init__.py first seen with mtime 1710725146.2044203
DEBUG 2024-05-23 11:49:14,766 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1710989843.4781466
DEBUG 2024-05-23 11:49:14,767 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\string.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,768 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\numbers.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,770 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\functools.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,773 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1710989856.2178237
DEBUG 2024-05-23 11:49:14,775 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1710989843.5174809
DEBUG 2024-05-23 11:49:14,777 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1710989856.0665188
DEBUG 2024-05-23 11:49:14,779 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1710989854.8171644
DEBUG 2024-05-23 11:49:14,780 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\urls\base.py first seen with mtime 1710989855.9800599
DEBUG 2024-05-23 11:49:14,782 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\asgiref\sync.py first seen with mtime 1710989841.6519477
DEBUG 2024-05-23 11:49:14,783 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\wsgiref\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,784 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1710989854.7980187
DEBUG 2024-05-23 11:49:14,785 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\BackEnd\models.py first seen with mtime 1715448447.42369
DEBUG 2024-05-23 11:49:14,788 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\uuid.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,790 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\opcode.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,791 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,793 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\test\signals.py first seen with mtime 1710989855.9654074
DEBUG 2024-05-23 11:49:14,794 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1710989855.9063835
DEBUG 2024-05-23 11:49:14,796 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\ast.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,797 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1710989846.3250017
DEBUG 2024-05-23 11:49:14,800 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1710989854.814615
DEBUG 2024-05-23 11:49:14,802 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1710989855.483336
DEBUG 2024-05-23 11:49:14,806 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\rest_framework\status.py first seen with mtime 1710989994.2147536
DEBUG 2024-05-23 11:49:14,809 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\http\cookies.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,809 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\sqlparse\utils.py first seen with mtime 1710989840.3785913
DEBUG 2024-05-23 11:49:14,812 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1710989855.8110402
DEBUG 2024-05-23 11:49:14,813 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1710989840.4026446
DEBUG 2024-05-23 11:49:14,815 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1710989855.3520782
DEBUG 2024-05-23 11:49:14,817 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\connection.py first seen with mtime 1710989856.0250373
DEBUG 2024-05-23 11:49:14,821 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1710989855.476307
DEBUG 2024-05-23 11:49:14,823 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\BackEnd\views.py first seen with mtime 1711049206.7837582
DEBUG 2024-05-23 11:49:14,824 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\transaction.py first seen with mtime 1710989855.0806527
DEBUG 2024-05-23 11:49:14,827 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\template\response.py first seen with mtime 1710989855.8635068
DEBUG 2024-05-23 11:49:14,828 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1710989842.2188292
DEBUG 2024-05-23 11:49:14,829 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\_os.py first seen with mtime 1710989856.0032432
DEBUG 2024-05-23 11:49:14,832 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\weakref.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,835 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1710989855.5070393
DEBUG 2024-05-23 11:49:14,836 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1710989840.400644
DEBUG 2024-05-23 11:49:14,839 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\asyncio\subprocess.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,841 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1710989856.146663
DEBUG 2024-05-23 11:49:14,842 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\_weakrefset.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,844 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\email\iterators.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,845 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1710989856.1890497
DEBUG 2024-05-23 11:49:14,846 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1710989854.780181
DEBUG 2024-05-23 11:49:14,848 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\psycopg2\_json.py first seen with mtime 1711204458.253822
DEBUG 2024-05-23 11:49:14,850 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1710989855.4062512
DEBUG 2024-05-23 11:49:14,852 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1710989840.409232
DEBUG 2024-05-23 11:49:14,855 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\selectors.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,856 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\cache.py first seen with mtime 1710989856.0184457
DEBUG 2024-05-23 11:49:14,857 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\asyncio\exceptions.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,858 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\difflib.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,861 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\ctypes\_endian.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,862 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\asyncio\mixins.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,863 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1710989855.9886303
DEBUG 2024-05-23 11:49:14,864 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\psycopg2\extensions.py first seen with mtime 1711204458.3162043
DEBUG 2024-05-23 11:49:14,865 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\backends\postgresql\operations.py first seen with mtime 1710989855.258289
DEBUG 2024-05-23 11:49:14,867 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1710989855.4648116
DEBUG 2024-05-23 11:49:14,869 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1710989855.8932228
DEBUG 2024-05-23 11:49:14,872 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\unittest\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,873 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\unittest\runner.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,875 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1710989845.5308642
DEBUG 2024-05-23 11:49:14,877 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1710989855.3851087
DEBUG 2024-05-23 11:49:14,878 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,881 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\asyncio\transports.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,882 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1710989855.375461
DEBUG 2024-05-23 11:49:14,885 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1710989846.3068867
DEBUG 2024-05-23 11:49:14,889 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\unittest\result.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,891 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\bisect.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,892 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\pprint.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,896 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\urls\conf.py first seen with mtime 1710989855.9830554
DEBUG 2024-05-23 11:49:14,898 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1710989854.9588587
DEBUG 2024-05-23 11:49:14,900 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\socket.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,901 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\asyncio\__init__.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,902 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\asyncio\trsock.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,906 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1710989855.050879
DEBUG 2024-05-23 11:49:14,908 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1710989855.1137877
DEBUG 2024-05-23 11:49:14,913 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\postgres\forms\ranges.py first seen with mtime 1710989851.6024384
DEBUG 2024-05-23 11:49:14,915 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1710989851.3648262
DEBUG 2024-05-23 11:49:14,916 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\contrib\auth\models.py first seen with mtime 1710989846.339156
DEBUG 2024-05-23 11:49:14,917 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\encodings\utf_8.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,919 autoreload File C:\Users\raven\AppData\Local\Programs\Python\Python311\Lib\encodings\cp1252.py first seen with mtime 1680674650.0
DEBUG 2024-05-23 11:49:14,920 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1710989855.4238625
DEBUG 2024-05-23 11:49:14,923 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\template\utils.py first seen with mtime 1710989855.8700647
DEBUG 2024-05-23 11:49:14,925 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\utils\html.py first seen with mtime 1710989856.0695415
DEBUG 2024-05-23 11:49:14,927 autoreload File C:\Users\raven\OneDrive\Escritorio\Coding\Personal_Projects\Task_Manager\venv\Lib\site-packages\django\core\files\locks.py first seen with mtime 1710989854.8415122
